relative_path,name,extension,size,first16_hex,ascii_ratio,entropy,u16_small_count_first512,u16_small_mode_first512,u16_first32
Creature\lsd17.lss,lsd17.lss,.lss,42208,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.2266,5.1674,57,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 11841 16181 20646 16821 5 0 28757 25968
Creature\lskBinLog.txt,lskBinLog.txt,.txt,7,23 20 4e 65 77 0d 0a,1.0,2.8074,0,,8227 25934 3447
Creature\lzc.bat,lzc.bat,.bat,3602,64 65 6c 20 61 67 61 69 6e 2e 6c 7a 63 0d 0a 64,1.0,4.2635,0,,25956 8300 26465 26977 11886 31340 3427 25610 27749 16928 12336 11825 31340 3427 25610 27749 16928 12336 17713 13361 11825 31340 8291 2573 25956 8300 12354 12848 27694 25466 2573 25956
Creature\lzc.tzt,lzc.tzt,.tzt,15608,0d 0a 20 56 6f 6c 75 6d 65 20 69 6e 20 64 72 69,1.0,4.0641,0,,2573 22048 27759 28021 8293 28265 25632 26994 25974 18464 26656 29537 28192 8303 24940 25954 3436 8202 26948 25970 29795 29295 8313 26223 18464 23610 29264 27247 25445 29556 17756 26465
Creature\M000E111.lbc,M000E111.lbc,.lbc,29460,4c 42 43 00 00 00 00 00 0c 00 00 00 06 5f 68 69,0.1388,3.4685,123,0,16972 67 0 0 12 0 24326 26984 12404 55601 37234 24897 58930 192 0 65280 65535 511 0 0 0 0 0 256 0 2048 0 0 8192 192 8192 192
Creature\M001.lbc,M001.lbc,.lbc,220089,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.063,1.3336,143,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 65510 49695 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49344 0 49216
Creature\M001.lss,M001.lss,.lss,1000280,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3358,6.7345,56,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 54079 16783 5 0 28757 25968
Creature\M001E111.lbc,M001E111.lbc,.lbc,29460,4c 42 43 00 00 00 00 00 0c 00 00 00 06 5f 68 69,0.1388,3.4685,123,0,16972 67 0 0 12 0 24326 26984 12404 55601 37234 24897 58930 192 0 65280 65535 511 0 0 0 0 0 256 0 2048 0 0 8192 192 8192 192
Creature\M001w1.lbc,M001w1.lbc,.lbc,174909,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.2814,4.7555,43,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M002.lbc,M002.lbc,.lbc,347021,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0625,1.36,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\M002.lss,M002.lss,.lss,1786532,a9 1a 00 00 1d 00 00 00 00 00 00 00 01 00 00 00,0.3793,7.1797,44,0,6825 0 29 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 1365 16826 5 0 28757 25968
Creature\M002w1.lbc,M002w1.lbc,.lbc,241129,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1547,3.2304,75,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M002w3.lbc,M002w3.lbc,.lbc,240456,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.154,3.3957,127,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M003.lbc,M003.lbc,.lbc,319301,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0633,1.3935,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\M003.lss,M003.lss,.lss,1593004,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.3871,7.175,60,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 1739 16826 3 0 28757 25968
Creature\M003w1.lbc,M003w1.lbc,.lbc,241369,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1545,3.305,74,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M003w3.lbc,M003w3.lbc,.lbc,240625,4c 42 43 00 00 00 00 00 03 00 00 00 04 77 70 30,0.1509,3.5648,96,0,16972 67 0 0 3 0 30468 12400 49 0 0 0 0 0 65280 65535 511 0 0 0 0 0 256 0 2048 0 52480 19660 3262 26398 55744 19661
Creature\M004.lbc,M004.lbc,.lbc,120969,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0373,0.7065,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\M004.lss,M004.lss,.lss,567692,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3713,7.0696,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 23947 16840 5 0 28757 25968
Creature\m004e046.lbc,m004e046.lbc,.lbc,17552,4c 42 43 00 00 00 00 00 08 00 00 00 06 5f 42 6f,0.1402,4.2568,121,0,16972 67 0 0 8 0 24326 28482 12408 2353 37484 63680 40461 27713 53084 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\m004e106.lbc,m004e106.lbc,.lbc,28408,4c 42 43 00 00 00 00 00 08 00 00 00 06 5f 42 6f,0.1419,4.097,121,0,16972 67 0 0 8 0 24326 28482 12408 32049 28984 38977 15141 11841 5323 65473 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\m004e141.lbc,m004e141.lbc,.lbc,194598,4c 42 43 00 00 00 00 00 06 00 00 00 06 5f 42 6f,0.1819,4.138,121,0,16972 67 0 0 6 0 24326 28482 12408 43569 51381 41153 3923 28865 35809 65472 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\m004e146.lbc,m004e146.lbc,.lbc,109760,4c 42 43 00 00 00 00 00 14 00 00 00 06 5f 42 6f,0.1345,3.5646,121,0,16972 67 0 0 20 0 24326 28482 12408 14897 29858 57793 38968 49856 31508 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\M005.lbc,M005.lbc,.lbc,285745,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0472,0.9892,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\M005.lss,M005.lss,.lss,1305496,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3768,7.1524,53,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 39964 16825 5 0 28757 25968
Creature\M005w1.lbc,M005w1.lbc,.lbc,218877,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.154,3.3984,66,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M005wpL.lss,M005wpL.lss,.lss,262288,a9 1a 00 00 0f 00 00 00 00 00 00 00 01 00 00 00,0.3304,7.0825,54,0,6825 0 15 0 0 0 1 0 30540 28272 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 61052 16784 260 49054 10979 16899 2 0 30540 28272
Creature\M005wpR.lss,M005wpR.lss,.lss,262288,a9 1a 00 00 0f 00 00 00 00 00 00 00 01 00 00 00,0.3721,7.2901,59,0,6825 0 15 0 0 0 1 0 30546 28272 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 47622 49547 15674 48963 43830 16899 2 0 30546 28272
Creature\M006.lbc,M006.lbc,.lbc,193289,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0395,0.7751,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 1478 49459 54371 49283
Creature\M006.lss,M006.lss,.lss,1078904,a9 1a 00 00 1f 00 00 00 00 00 00 00 01 00 00 00,0.2984,6.327,81,0,6825 0 31 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\M006w1.lbc,M006w1.lbc,.lbc,146374,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1331,3.5118,47,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M007.lbc,M007.lbc,.lbc,187917,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0398,1.034,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 24718 49445 63688 49305
Creature\M007.lss,M007.lss,.lss,862284,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3249,6.7317,71,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 27638 16820 5 0 28757 25968
Creature\M007w2.lbc,M007w2.lbc,.lbc,143090,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.2082,4.7844,43,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M008.lbc,M008.lbc,.lbc,26009,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0488,1.224,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\M008.lss,M008.lss,.lss,162020,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.3355,6.7049,61,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 1739 16826 3 0 28757 25968
Creature\M008w1.lbc,M008w1.lbc,.lbc,20726,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1313,2.9565,61,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\m02m05.lbc,m02m05.lbc,.lbc,113978,4c 42 43 00 06 00 00 00 00 00 80 3f 00 00 80 3f,0.154,4.0062,170,0,16972 67 6 0 0 16256 0 16256 0 16256 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\m02m05c.lbc,m02m05c.lbc,.lbc,45482,4c 42 43 00 00 00 00 00 01 00 00 00 05 5f 42 6f,0.2922,6.0487,146,0,16972 67 0 0 1 0 24325 28482 25464 0 0 0 0 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49184 0 49184 0
Creature\m02m05wp.lbc,m02m05wp.lbc,.lbc,201544,4c 42 43 00 02 00 00 00 33 33 33 3f 33 33 33 3f,0.1323,2.8155,63,0,16972 67 2 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\m02m06.lbc,m02m06.lbc,.lbc,80810,4c 42 43 00 07 00 00 00 00 00 80 3f 00 00 80 3f,0.236,5.1743,176,0,16972 67 7 0 0 16256 0 16256 0 16256 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\m02m06b.lbc,m02m06b.lbc,.lbc,20346,4c 42 43 00 00 00 00 00 02 00 00 00 06 5f 42 6f,0.1085,2.4048,121,0,16972 67 0 0 2 0 24326 28482 12408 43825 11415 18624 37345 12225 63903 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\m02m06bk.lbc,m02m06bk.lbc,.lbc,12322,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.2862,5.8603,124,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 0 0
Creature\m02m06c.lbc,m02m06c.lbc,.lbc,11882,4c 42 43 00 00 00 00 00 01 00 00 00 05 5f 42 6f,0.2817,5.9434,141,0,16972 67 0 0 1 0 24325 28482 25464 14269 46470 14269 46470 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49184 0 49184 0
Creature\M02m07.lbc,M02m07.lbc,.lbc,92218,4c 42 43 00 07 00 00 00 00 00 80 3f 00 00 80 3f,0.2073,4.5962,176,0,16972 67 7 0 0 16256 0 16256 0 16256 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\M02m07b.lbc,M02m07b.lbc,.lbc,286028,4c 42 43 00 00 00 00 00 10 00 00 00 06 5f 42 6f,0.0983,2.4904,121,0,16972 67 0 0 16 0 24326 28482 12408 51505 21477 6848 16092 34369 55532 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\M02m07bk.lbc,M02m07bk.lbc,.lbc,14322,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.3077,5.8697,125,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 0 0
Creature\M02m07c.lbc,M02m07c.lbc,.lbc,13482,4c 42 43 00 00 00 00 00 01 00 00 00 05 5f 42 6f,0.2833,5.928,146,0,16972 67 0 0 1 0 24325 28482 25464 0 0 0 0 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49184 0 49184 0
Creature\m03m05.lbc,m03m05.lbc,.lbc,62026,4c 42 43 00 06 00 00 00 00 00 80 3f 00 00 80 3f,0.2574,5.6582,174,0,16972 67 6 0 0 16256 0 16256 0 16256 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\man01.lbc,man01.lbc,.lbc,28683,4c 42 43 00 00 00 00 00 01 00 00 00 06 5f 6d 61,0.1718,2.8808,101,0,16972 67 0 0 1 0 24326 24941 12398 46641 53432 7619 24144 43715 9681 65347 65535 511 0 0 0 0 0 256 0 2048 0 39168 33340 6080 34856 192
Creature\maz04w1d.lzc,maz04w1d.lzc,.lzc,20488,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.709,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz04w2d.lzc,maz04w2d.lzc,.lzc,11712,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,2.8643,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz07d01.lzc,maz07d01.lzc,.lzc,11311,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.3814,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz07d02.lzc,maz07d02.lzc,.lzc,5975,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.2117,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz07w2d.lzc,maz07w2d.lzc,.lzc,5570,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.2629,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz31w1d.lzc,maz31w1d.lzc,.lzc,14235,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.4431,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\maz31w3d.MCB,maz31w3d.MCB,.MCB,40548,4d 43 43 4d 20 6d 63 20 62 69 6e 61 72 79 20 66,0.1832,5.1772,235,0,17229 19779 27936 8291 26978 24942 31090 26144 27753 11877 0 0 24941 13178 30513 25651 0 0 512 15 256 512 256 2048 5 0 2 53 80 0 200 0
Creature\MCB007.MCB,MCB007.MCB,.MCB,388628,4d 43 43 4d 20 6d 63 20 62 69 6e 61 72 79 20 66,0.1677,6.2532,178,0,17229 19779 27936 8291 26978 24942 31090 26144 27753 11877 0 0 12386 14128 29535 12592 0 0 512 15 256 512 256 2048 23 25 0 605 80 0 632 0
Creature\MCLI.MCB,MCLI.MCB,.MCB,932918,4d 43 43 4d 20 6d 63 20 62 69 6e 61 72 79 20 66,0.2362,7.1448,182,0,17229 19779 27936 8291 26978 24942 31090 26144 27753 11877 0 0 12386 12592 30559 27500 0 0 512 15 256 512 256 2048 16 22 4 431 80 0 464 0
Creature\ms026.lbc,ms026.lbc,.lbc,28644,4c 42 43 00 00 00 00 00 08 00 00 00 06 5f 62 6f,0.1609,4.0971,125,0,16972 67 0 0 8 0 24326 28514 12408 49 0 44288 46702 65 0 65280 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\N021.lzc,N021.lzc,.lzc,58569,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.0348,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\OCB0001.LZC,OCB0001.LZC,.LZC,11974,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.367,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\ocb0002c.LZC,ocb0002c.LZC,.LZC,35965,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.5498,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24900 24948 17952 27753 8293 8237 30063 28788 29813 25701 26144 28530 8301 26956 24954 25714 2573 8227 30017 26740 29295 14880 17184
Creature\occ0002.lzc,occ0002.lzc,.lzc,9882,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.7768,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\occ0003b.LZC,occ0003b.LZC,.LZC,29178,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.7905,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24900 24948 17952 27753 8293 8237 30063 28788 29813 25701 26144 28530 8301 26956 24954 25714 2573 8227 30017 26740 29295 14880 17184
Creature\occ0010a.lzc,occ0010a.lzc,.lzc,46193,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.6688,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\plumage.lzc,plumage.lzc,.lzc,185774,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,3.8867,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\S_Dragon.lss,S_Dragon.lss,.lss,341380,a9 1a 00 00 1d 00 00 00 00 00 00 00 01 00 00 00,0.3285,6.9986,52,0,6825 0 29 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 0 0 4 0 27730 26469
Creature\sa02t001.lzc,sa02t001.lzc,.lzc,18996,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,2.6833,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\SA09b001.lzc,SA09b001.lzc,.lzc,18978,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,2.6792,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\SA10a001.lzc,SA10a001.lzc,.lzc,13311,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,2.9535,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\sb001.lss,sb001.lss,.lss,174476,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.313,6.472,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001001.lss,sb001001.lss,.lss,467316,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3479,6.9513,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001003.lss,sb001003.lss,.lss,266620,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3215,6.6158,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001076.lss,sb001076.lss,.lss,197808,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3176,6.5638,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001101.lss,sb001101.lss,.lss,150928,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3008,6.3479,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001103.lss,sb001103.lss,.lss,259524,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3222,6.592,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001105.lss,sb001105.lss,.lss,228480,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3026,6.4425,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001106.lss,sb001106.lss,.lss,145372,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3,6.297,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001107.lss,sb001107.lss,.lss,134740,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.2954,6.2518,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001112.lss,sb001112.lss,.lss,119544,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.2906,6.1612,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001113.lss,sb001113.lss,.lss,157136,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3083,6.474,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001147.lss,sb001147.lss,.lss,290400,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3032,6.2975,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001200.lss,sb001200.lss,.lss,176572,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3077,6.4239,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001203.lss,sb001203.lss,.lss,119544,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.2905,6.1604,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001207.lss,sb001207.lss,.lss,159280,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3124,6.469,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
Creature\sb001289.lss,sb001289.lss,.lss,264900,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3029,6.3842,80,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 28320 14752 3986 16827 5 0 28757 25968
